http://lenta.ru	0.012853445500000001
http://lenta.ru/parts/text	0.012745705
http://lenta.ru/specprojects	0.0127457045
http://lenta.ru/rubrics/life	0.0127457045
http://lenta.ru/rubrics/world	0.012745703
http://lenta.ru/rubrics/realty	0.012745699
http://lenta.ru/rubrics/motor	0.012745697
http://lenta.ru/rubrics/culture	0.012745688
http://lenta.ru/rubrics/media	0.012745686
http://lenta.ru/rss	0.012745686
http://dom.lenta.ru	0.012745686
http://twitter.com/lentaruofficial	0.012745683
http://lenta.ru/rubrics/sport	0.012745681000000002
http://lenta.ru/rubrics/economics	0.01274568
http://reklama.rambler.ru/sites/lenta	0.012745679
http://orphus.ru	0.012745679
http://vk.com/lentaru	0.012745678
http://lenta.ru/info	0.012745678
http://motor.ru	0.012745676000000001
http://lenta.ru/rubrics/science	0.012745676000000001
http://facebook.com/lenta.ru	0.012745676000000001
http://lenta.ru/rubrics/russia	0.012745675
http://lenta.ru/rubrics/ussr	0.012745673999999999
http://lenta.ru/parts/photo	0.012745672
http://lenta.ru/parts/infographics	0.012740682
http://lenta.ru/parts/video	0.012740659
http://lenta.ru/rubrics/weapons	0.012740653000000001
http://lenta.ru/rubrics/ww1	0.012733307
http://lenta.ru/rubrics/forces	0.012730729
http://lenta.ru/rubrics/business	0.012152946000000001
